title,url,running_time,year,critics_num_reviews,critics_score,critics_rating,audience_num_total,audience_score,audience_rating,actors,screenwriters,directors,producers,genre1,genre2,genre3
Star Wars: The Last Jedi,https://www.rottentomatoes.com/m/star_wars_the_last_jedi/,152,2017,476,90,Certified Fresh,209399,44,Spilled,"Mark Hamill,Carrie Fisher,Adam Driver,Daisy Ridley,John Boyega,Oscar Isaac,Andy Serkis,Lupita Nyong'o,Domhnall Gleeson,Anthony Daniels,Gwendoline Christie,Kelly Marie Tran,Laura Dern,Benicio Del Toro,Frank Oz,Billie Lourd,Joonas Suotamo,Amanda Lawrence,Jimmy Vee,Brian Herring,Dave Chapman,Justin Theroux,Tom Kane,Adrian Edmondson,Mark Lewis Jones,Hermione Corfield,Van Veronica Ngo,Noah Segan,Jamie Christopher,Paul Kasey,Michaela Coel,Jonathan Harden,Dan Euston,Priyanga Burford,Navin Chowdhry,Andrew Jack,Crystal Clarke,Aki Omoshaybi,Togo Igawa,Hugh Skinner,Tim Steed,Simon Lowe,Joe Van Moyland,Shauna Macdonald,Darren Morfitt,Gerard Monaco,Kate Dickie,Patrick O'Kane,Paul Bazely,Orion Lee,Amira Ghazalla,Ralph Ineson,Akshay Kumar,Michael Jibson,Luke Neal,Andy Nyman,Temirlan Blaev,Joseph Gordon-Levitt,Kiran Shah,Mike Quinn","Rian Johnson,George Lucas",Rian Johnson,"Ram Bergman,Kathleen Kennedy",Drama,Action & Adventure,Science Fiction & Fantasy
Star Wars: Episode VII - The Force Awakens,https://www.rottentomatoes.com/m/star_wars_episode_vii_the_force_awakens/,136,2015,440,93,Certified Fresh,230776,87,Upright,"Daisy Ridley,John Boyega,Adam Driver,Harrison Ford,Domhnall Gleeson,Carrie Fisher,Mark Hamill,Bill Hader,Gwendoline Christie,Oscar Isaac,Kenny Baker,Anthony Daniels,Andy Serkis,Lupita Nyong'o,Max von Sydow,Maisie Richardson-Sellers,Tim Rose,Jessica Henwick,Mark Stanley,Kiran Shah,Dixie Arnold,Mike Quinn,D.C. Barns,Pip Andersen,Simon Pegg,Sasha Frost,Pip Torrens,Andrew Jack,Rocky Marshall,Greg Grunberg,Emun Elliott,Brian Vernel,Yahan Ruhian,Sebastian Armesto,Warwick Davis,Cailey Fleming,Ken Leung,Iko Uwais,Anna Brewster,Harriet Walter,Erik Bauersfeld,Kipsang Rotich,Michael Giacchino,Nigel Godrich,Judah Friedlander,Victor McGuire,Miltos Yerolemou,Francesca Longrigg,Billie Lourd,Leanne Best,Crystal Clarke,Claudia Sermbezis,Gerald W. Abrams,Jim McGrath,Philicia Saunders,Morgan Dameron,Tosin Cole,James McArdle,Stefan Grube,Hannah John-Kamen,Tom Edden,Kate Fleetwood,Richard Riddell,Jefferson Hall,Thomas Sangster,Jack Laskey","J.J. Abrams,Lawrence Kasdan,Michael Arndt",J.J. Abrams,"J.J. Abrams,Bryan Burk,Kathleen Kennedy,Lawrence Kasdan,Tommy Gormley,John Swartz,Michelle Rejwan,Ben Rosenblatt",Action & Adventure,Science Fiction & Fantasy,
The Adventures of Robin Hood,https://www.rottentomatoes.com/m/1000355-adventures_of_robin_hood/,102,1938,48,100,Certified Fresh,33877,89,Upright,"Errol Flynn,Olivia de Havilland,Basil Rathbone,Claude Rains,Eugene Pallette,Alan Hale,Una O'Connor,Patric Knowles,Melville Cooper,Herbert Mundin,Montagu Love,Ian Hunter,Robert Warwick,Leonard Willey,Harry Cording,Howard Hill,Robert Noble,Kenneth Hunter,Colin Kenny,Lester Matthews,Ivan Simpson,James Baker,Charles McNaughton,Lionel Belmore,Wilfred Lucas,Janet Shaw,Reginald Sheffield,Crauford Kent,Austin Fairman,Hal Brazeale,Holmes Herbert,Herbert Evans,Leonard Mudie,Alec Harford,Peter Hobbes,Leyland Hodgson,Olaf Hytten,Marten Lamont,Val Stanton,John Sutton","Norman Reilly Raine,Seton I. Miller,Michael Curtiz,William Keighley","Michael Curtiz,William Keighley","Henry Blanke,Hal B. Wallis",Action & Adventure,Romance,Classics
King Kong,https://www.rottentomatoes.com/m/1011615-king_kong/,103,1933,65,98,Certified Fresh,90029,86,Upright,"Fay Wray,Robert Armstrong,Bruce Cabot,Sam Hardy,Frank Reicher,Noble Johnson,Steve Clemente,James Flavin,Paul Porcasi,Russ Powell,Ethan Laidlaw,Blackie Whiteford,Dick Curtis,Sandra Shaw,Charles Sullivan,Roscoe Ates,Harry Tenbrook,Gil Perkins,Victor Wong,Vera Lewis,LeRoy Mason,Frank Mills,Lynton Brent,Jim Thorpe,George MacQuarrie,Madame Sul-Te-Wan,Etta McDaniel,Russell Powell,Raymond D. Turner,Dorothy Gulliver,Mme. Sul Te Wan,Carlotta Monti,Barney Capehart,Bob Galloway,Eric Wood,Dusty Mitchell,Russ Rogers,Reginald Barlow,Merian C. Cooper,Ernest B. Schoedsack","James Ashmore Creelman,Ruth Rose","Ernest B. Schoedsack,Merian C. Cooper","Ernest B. Schoedsack,Merian C. Cooper",Action & Adventure,Horror,Classics
Spider-Man: Far From Home,https://www.rottentomatoes.com/m/spider_man_far_from_home/,130,2019,448,90,Certified Fresh,1653,85,Upright,"Tom Holland (II),Samuel L. Jackson,Zendaya,Cobie Smulders,JB Smoove,Jacob Batalon,Martin Starr,Tony Revolori,Marisa Tomei,Jake Gyllenhaal,Angourie Rice,Numan Acar,Remy Hii,Michael Mando,Hemky Madera,Toni Garrn,Hélène Cardona,Sitara Attaie,Meagan Holder,Anthony Molinari,Massi Furlan,Jo Wheatley,Joseph Long,Hiten Patel,Camille Kinloch,Peter Arpesella,Peter Bankolé,Samantha Mishinski,Lukás Bech,Michael Roos,Raymond Rosario,Joe David Walters ,Jaylen Davis,Annie Pisapia,Leonys Delossantos,Eric Patrick Cameron,Yasmin Mwanza,Bruno Bilotta,Brendan Murphy,Shari Abdul,Daphne Cheung,Maria Alexandrova,Peter Dawson,Tyrone Love,Luigi Petrazzuolo,Faith Logan,Amanda Musso,Paul Slimak,Al Clark,Theo,Patrick Turner,Michael Hennessy,Emily Ng,James Melville,Jake Hanson,Thomas Goodridge","Chris McKenna (II),Erik Sommers",Jon Watts,"Kevin Feige,Amy Pascal",Action & Adventure,Science Fiction & Fantasy,
Incredibles 2,https://www.rottentomatoes.com/m/incredibles_2/,118,2018,382,93,Certified Fresh,17025,85,Upright,"Craig T. Nelson,Holly Hunter,Sarah Vowell,Huck Milner,Catherine Keener,Bob Odenkirk,Samuel L. Jackson,Sophia Bush,Isabella Rossellini,Jonathan Banks",Brad Bird,Brad Bird,,Action & Adventure,Animation,Kids & Family
Zootopia,https://www.rottentomatoes.com/m/zootopia/,108,2016,293,98,Certified Fresh,100780,92,Upright,"J.K. Simmons,Kristen Bell,Octavia Spencer,Alan Tudyk,Katie Lowes,Raymond S. Persi,Shakira,Maurice LaMarche,Phil Johnston,Fuschia,Fuschia!,John DiMaggio,Gita Reddy,Jesse Corti,Tommy ""Tiny"" Lister,Josie Trinidad,Joshua Dallas,Leah Latham,Rich Moore,Kath Soucie,Peter Mansbridge,Byron Howard,Mark Rhino Smith,Jared Bush,John Lavelle,Ginnifer Goodwin,Jason Bateman,Idris Elba,Jenny Slate,Nate Torrence,Bonnie Hunt,Don Lake,Tommy Chong,Della Saba","Jared Bush,Phil Johnston","Byron Howard,Rich Moore,Jared Bush","Clark Spencer,John Lasseter",Action & Adventure,Animation,Comedy
War for the Planet of the Apes,https://www.rottentomatoes.com/m/war_for_the_planet_of_the_apes/,140,2017,356,94,Certified Fresh,56403,84,Upright,"Andy Serkis,Woody Harrelson,Steve Zahn,Toby Kebbell,Gabriel Chavarria,Judy Greer,Karin Konoval,Terry Notary,Michael D. Adamthwaite,Ty Olsson,Devyn Dalton,Sara Canning,Aleks Paunovic,Amiah Miller,Allesandro Juliani,Max Lloyd-Jones,Timothy Webber,Lauro Chartrand,Shaun Omaid,Roger R. Cross,Mercedes De La Zerda,Mercedes delaZerda,Doug Chapman,James Pizzinato,Chad Rook,Dean Redman,Steve Baran,Sandy Robson,Levi Meaden,Billy Wickman,Albert Nicholas,Kyle Horton,Paul Luongo,Thomas J. Potter,Mathew Yanagiya,Skye Notary,Willow Notary,Finn Notary,Phoenix Notary,Sadie Aperlo,Matilda Aperlo,Andrew Alexander Reeves","Mark Bomback,Matt Reeves",Matt Reeves,"Rick Jaffa,Amanda Silver,Peter Chernin,Dylan Clark",Drama,Action & Adventure,Science Fiction & Fantasy
Spider-Man: Homecoming,https://www.rottentomatoes.com/m/spider_man_homecoming/,133,2017,391,92,Certified Fresh,106057,88,Upright,"Tom Holland (II),Michael Keaton,Robert Downey Jr.,Gwyneth Paltrow,Zendaya,Donald Glover,Jacob Batalon,Laura Harrier,Tony Revolori,Bokeem Woodbine,Tyne Daly,Marisa Tomei,Abraham Attah,Hannibal Buress,Kenneth Choi,Selenis Leyva,Angourie Rice,Martin Starr,Garcelle Beauvais,Michael Chernus,Michael Mando,Logan Marshall-Green,Jennifer Connelly,Gary Weeks,Christopher Berry,Jorge Lendeborg Jr.,Tunde Adebimpe,Tiffany Espensen,Isabella Amara,Michael Barbieri,JJ Totah,Hemky Madera,Zach Cherry,Kirk R. Thatcher,Yu Lew,Sondra James,Bob Adrian,Gary Richardson,Stan Lee,Joe Hang,Wayne Pére,Chris Evans,Alexa Laraki,Liza Fagin,Kerry Condon,John Penick,Ethan Dizon,Amy Hill,Miles Mussenden,Martha Kelly,Kevin N. LaRosa,Ren Colley,Jennifer Kim,Ari Groover,Louis Gonzalez,Stewart Steinberg,Andy Powers,Omar Capra,Nitin Nohria,Vince Foster,Brian Schaeffer","Jonathan M. Goldstein,John Francis Daley,Jon Watts,Christopher Ford,Chris McKenna (II),Erik Sommers",Jon Watts,"Kevin Feige,Amy Pascal,Mitchell Bell,Rachel O'Connor",Drama,Action & Adventure,Science Fiction & Fantasy
Baby Driver,https://www.rottentomatoes.com/m/baby_driver/,113,2017,390,92,Certified Fresh,61898,86,Upright,"Ansel Elgort,Kevin Spacey,Lily James,Jon Bernthal,Eiza Gonzalez,Jon Hamm,Jamie Foxx,Sky Ferreira,Lance Palmer,Lanny Joon,Micah Howard,Morgan Brown,CJ Jones,Hudson Meek,Viviana Chavez,Hal Whiteside,Flea,Clay Donahue Fontenot,Brigitte Kali,Patrick Walker,Ben VanderMey,David Robert Lewis,Antwan 'Big Boi' Patton,Killer Mike,Brogan Hall,Allison Gabriel,R. Marcos Taylor,Paul Williams,Joe Loya,Andy McDermott,Christopher Beanland,Andrea Frye,Thomas E. Haynes,Russell B. Spencer,Cynne Simpson,Keith Hudson,Sidney Sewell,Thurman Sewell,Elijah Everett,Jonathan Spencer,Walter Hill,Wilbur Fitzgerald",Edgar Wright,Edgar Wright,"Nira Park,Eric Fellner,Tim Bevan",Drama,Action & Adventure,
Seven Samurai (Shichinin no Samurai),https://www.rottentomatoes.com/m/seven_samurai_1956/,204,1956,65,100,Certified Fresh,90811,97,Upright,"Toshiro Mifune,Takashi Shimura,Yoshio Inaba,Seiji Miyaguchi,Minoru Chiaki,Daisuke Katô,K.O.,Ko Kimura,Kuninori Kodo,Kamatari Fujiwara,Yoshio Tsuchiya,Bokuzen Hidari,Yoshio Kosugi,Keiji Sakakida,Jiro Kumagai,Haruko Toyama,Fumiko Homma,Ichiro Chiba,Tsuneo Katagiri,Keiko Tsushima,Toranosuke Ogawa,Noriko Sengoku,Yu Akitsu,Gen Shimizu,Jun Tasaki,Isao Yamagata,Jun Tatari,Atsushi Watanabe,Yukiko Shimazaki,Sojin Jr.,Shimpei Takagi,Eijiro Higashino,Kichijiro Ueda,Akira Tani,Haruo Nakajima,Takashi Narita,Senkichi Omura,Shuno Takahara,Masanobu Okubo,Eijirô Tono","Akira Kurosawa,Shinobu Hashimoto,Hideo Oguni",Akira Kurosawa,Shojiro Motoki,Drama,Action & Adventure,Art House & International
Metropolis,https://www.rottentomatoes.com/m/1013775-metropolis/,115,1927,133,97,Certified Fresh,62719,92,Upright,"Alfred Abel,Gustav Frolich,Brigitte Helm,Gustav Fröhlich,Rudolf Klein-Rogge,Theodor Loos,Heinrich George,Peter Lorre,Fritz Rasp,Fritz Alberti,Otto Wernicke,Erwin Biswanger,Grete Berger,Erik Frey,Lisa M. Gray,Georg John,Margarete Lanner,Rose Lichtenstein,Hans Leo Reich,Arthur Reinhard,Max Dietze,Heinrich Gotho,Olaf Storm,Erwin Vater","Thea von Harbou,Fritz Lang",Fritz Lang,Erich Pommer,Drama,Action & Adventure,Art House & International
Jaws,https://www.rottentomatoes.com/m/jaws/,124,1975,91,98,Certified Fresh,943636,90,Upright,"Roy Scheider,Robert Shaw,Richard Dreyfuss,Lorraine Gary,Murray Hamilton,Carl Gottlieb,Jeffrey Kramer,Susan Backlinie,Jonathan Filley,Chris Rebello,Ted Grossman,Jay Mello,Lee Fierro,Jeffrey Voorhees,Craig Kingsbury,Robert W. Chambers,Edward Chalmers Jr.,Dr. Robert Nevin,Cyprian R. Dube,Robert Martin Carroll,Donald Poole,Alfred Wilde,Peter Benchley,Allison Caine","Howard Sackler,Carl Gottlieb,Peter Benchley",Steven Spielberg,"David Brown,Richard D. Zanuck",Drama,Action & Adventure,Mystery & Suspense
Up,https://www.rottentomatoes.com/m/up/,89,2009,298,98,Certified Fresh,1203386,90,Upright,"Luis Varela,Matías Prats,Miguel de la Quadra-Salcedo,Sebastián Álvaro,Claudio Rodríguez,Julian Mora,Luis Bajo,José Escobosa,Juan Amador,Claudia Caneda,Miguel Ríus,Ana Isabel Hernando,Edward Asner,Jordan Nagai,Delroy Lindo,Jérôme Ranft,John Ratzenberger,Jess Harnell,Donald Fullilove,Sebastian Warholm,Valerie LaPointe,Jan Rabson,Jeff Pidgeon,Teddy Newton,Laraine Newman,Tony Fucile","Bob Peterson,Pete Docter,Tom McCarthy,Ronnie del Carmen","Linn Patrick,Pete Docter,Bob Peterson,Peter Docter",Jonas Rivera,Action & Adventure,Animation,Kids & Family
Shazam!,https://www.rottentomatoes.com/m/shazam/,130,2019,409,90,Certified Fresh,19570,87,Upright,"Zachary Levi,Mark Strong (II),Asher Angel,Jack Dylan Grazer,Djimon Hounsou,Faithe Herman,Grace Fulton,Ian Chen,Jovan Armand,Marta Milans,Cooper Andrews,Ron Cephas Jones,Michelle Borth,Meagan Good,Adam Brody,Ross Butler,Stephannie Hawkins,Lovina Yavari,D.J. Cotrona,Natalia Safran,John Glover,Caroline Palmer,Ava Preston,Evan Marsh,Cassandra Ebner,Andi Osho,Mitra Suri,Lotta Losten,Shayna Ryan,Heather Capuano,Cyndy Day,David Kohlsmith,Rachel Boyd,Rachel Boyde,Ethan Pugiotto,Angelica Lisk,Sara Bennani,Kerri Kamara,Krystal Kiran Garib,Simon Northwood,Paloma Nunez,Lou Lou Safran,Brian Kaulback,Carson Manning,Harper Gunn,Ali Badshah,John Stead,Adam Rodness,Jeff Sanca,David J. MacNeil,Jesse Bond,Stephen Alexander,Tosh Robertson,Pamela Matthews,Dana Reznik",Henry Gayden,David F. Sandberg,"Peter Safran,David Witz",Action & Adventure,Science Fiction & Fantasy,
The Dark Knight,https://www.rottentomatoes.com/m/the_dark_knight/,152,2008,344,94,Certified Fresh,1832006,94,Upright,"Christian Bale,Heath Ledger,Aaron Eckhart,Maggie Gyllenhaal,Gary Oldman,Morgan Freeman,Michael Caine,Monique Gabriela Curnen,Ron Dean,Nestor Carbonell,Eric Roberts,Cillian Murphy,Anthony Michael Hall,Ritchie Coster,Chin Han,Colin McFarlane,Joshua Harto,Melinda McGraw,Nathan Gamble,Michael Vieau,Michael Stoyanov,Bill Smille,Michael Jai White,Matthew O'Neill,William Fichtner,Beatrice Rosen,Edison Chen,Greg Beam,Vincenzo Nicoli,Erik Hellman,Nydia Rodriguez Terracina,Will Zahrn,Patrick Clear,Richard Dillane,Philip Bulcock,Olumiji Olawumi,Andy Luther,James Farruggio,K. Todd Freeman,William Armstrong,Tom McElroy,Bronson Webb,James Fierro,Andrew Bicknell,Sam Derence,Jennifer Knox,Sarah Jayne Dunn,Chucky Venn,Winston Ellis,David Dastmalchian,Sophia Hinshelwood,Keith Kupferer,Joseph Luis Caballero,Daryl Satcher,Crhis Perschler,Aidan Feore,Paul Birchard,Walter Lewis,Vincent Riotta,Nancy Crane,Matt Shallenberger,Michael Andrew Gorman,Lanny Lutz,Peter DeFaria,Matt Rippy,Ariyon Bakare,Doug Ballard,Helene Wilson,Tommy Campbell,Craig Heaney,Lorna Gayle,Joshua Rollins,Dale RIvera,Matthew Leitch,Tommy ""Tiny"" Lister,Thomas Gaitsch,Adam Kalesperis,Tristan Tait,Gertrude Kyles,Jonathan Ryland,James Scales,Nigel Carrington,Ian Pirie,Lateef Lovejoy,Grahame Edwards,Roger Monk,Ronan Summers,Wai Wong,Michael Corey Foster,Hannah Gunn,Brandon Lambdin","Christopher Nolan,Jonathan Nolan",Christopher Nolan,"Charles Roven,Christopher Nolan,Emma Thomas",Drama,Action & Adventure,Science Fiction & Fantasy
The Treasure of the Sierra Madre,https://www.rottentomatoes.com/m/treasure_of_the_sierra_madre/,126,1948,51,100,Certified Fresh,26045,93,Upright,"Humphrey Bogart,Tim Holt,Walter Huston,Alfonso Bedoya,Bruce Bennett,Barton MacLane,Arturo Soto Rangel,Manuel Donde,José Torvay,Margarito Luna,Jacqueline Dalya,Robert Blake,Spencer Chan,Julian Rivero,John Huston,Harry J. Vejar,Pat Flaherty,Clifton Young,Ralph Dunn,Jack Holt,Guillermo Calleo,Ildefonso Vega,Francisco Islas,Alberto Valdespino,Mario Abraham Mancilla,Ann Sheridan,Martin Garralaga,Ignacio Villabajo,Roberto Canedo,Ernesto Escoto",John Huston,John Huston,Henry Blanke,Western,Drama,Action & Adventure
Blade Runner 2049,https://www.rottentomatoes.com/m/blade_runner_2049/,164,2017,440,88,Certified Fresh,58802,81,Upright,"Ryan Gosling,Harrison Ford,Ana de Armas,Sylvia Hoeks,Robin Wright,Mackenzie Davis,Carla Juri,Lennie James,Jared Leto,Dave Bautista","Michael Green,Hampton Fancher",Denis Villeneuve,"Ridley Scott,Broderick Johnson,Andrew A. Kosove,Bud Yorkin,Cynthia Yorkin",Drama,Action & Adventure,Science Fiction & Fantasy
The French Connection,https://www.rottentomatoes.com/m/french_connection/,104,1971,83,98,Certified Fresh,44194,87,Upright,"Gene Hackman,Fernando Rey,Roy Scheider,Marcel Bozzuffi,Tony Lo Bianco,Eddie Egan,Frederic de Pasquale,Irving Abrahams,Bill Hickman,Andre Emotte,Ann Rebbot,Arlene Faber,Harold Gary,Arlene Farber,Sonny Grosso,Andre Ernotte,Patrick McDermott,Randy Jurgensen,William Coke,Alan Weeks,Ben Marino,Al Fann,Maureen Mooney,Robert Weil,Don Ellis",Ernest Tidyman,William Friedkin,Philip D'Antoni,Drama,Action & Adventure,Classics
The 39 Steps,https://www.rottentomatoes.com/m/1000121-39_steps/,87,1935,52,96,Certified Fresh,23826,86,Upright,"Robert Donat,Madeleine Carroll,Godfrey Tearle,Lucie Mannheim,Peggy Ashcroft,John Laurie,Helen Haye,Wylie Watson,Frank Cellier,Peggy Simpson,Gus McNaughton,Jerry Verno,Miles Malleson,Marianne Stone","Alma Reville,Charles Bennett,Ian Hay,Alfred Hitchcock",Alfred Hitchcock,"Michael Balcon,Ivor Montagu",Action & Adventure,Mystery & Suspense,Classics
Captain America: Civil War,https://www.rottentomatoes.com/m/captain_america_civil_war/,146,2016,418,90,Certified Fresh,178675,89,Upright,"Chris Evans,Robert Downey Jr.,Scarlett Johansson,Sebastian Stan,Anthony Mackie,Don Cheadle,Jeremy Renner,Chadwick Boseman,Paul Bettany,Elizabeth Olsen,Paul Rudd,Emily VanCamp,Marisa Tomei,Tom Holland (II),Frank Grillo,Martin Freeman,William Hurt,Daniel Brühl,John Kani,John Slattery,Hope Davis,Alfre Woodard,Michael A. Cook,Laughton Parchment,Gene Farber,Florence Kasumba,Cornell John,Sven Honig,Brent McGee,Blair Jasin,Be Satrazemis,Oliver Bigalke,Rafael Banasik,Paul Austin Sanders,David Devries,Brett Gentile,John Curran (IV) ,Beniamino Brogi,Katie Amess,Silvina Buchbauer,Michael Anthony Rogers,Damion Poitier,Kim Scar,Umar Khan,Jessica Walther-Gabory,Guy Fernandez,Jim Rash,Gozie Agbo,Henry Amadi,Stan Lee,Ugochukwu Ani,Amelia Morck,Julianna Guill,Surely Alvelo,David Brown,Brian Schaeffer,Sophia Russo,Kerry Condon","Christopher Markus,Stephen McFeely",Anthony Russo,"Kevin Feige,Christoph Fisser,Mitchell Bell,Charlie Woebcken,Henning Molfenter",Action & Adventure,Science Fiction & Fantasy,
Harry Potter and the Deathly Hallows - Part 2,https://www.rottentomatoes.com/m/harry_potter_and_the_deathly_hallows_part_2_2011/,131,2011,331,96,Certified Fresh,391034,89,Upright,"Daniel Radcliffe,Rupert Grint,Emma Watson,Helena Bonham Carter,Ralph Fiennes,Michael Gambon,Alan Rickman,Robbie Coltrane,John Hurt,Jim Broadbent,Warwick Davis,Timothy Spall,Tom Felton,Miranda Richardson,Jason Isaacs,Gary Oldman,Imelda Staunton,Bill Nighy,David Thewlis,Richard Griffiths,Emma Thompson,Maggie Smith,Julie Walters,Bonnie Wright,Harry Melling,Evanna Lynch,Domhnall Gleeson,Ian Kelly,Clémence Poésy,Michelle Fairley,Anthony Allgood,Fiona Shaw,Gemma Jones,Carolyn Pickles,Helen McCrory,Ciarán Hinds,Jessie Cave,Natalia Tena,Jon Key,Oliver Phelps,Chris Rankin,Mark Williams,James Phelps,Kelly Macdonald,Georgina Leonidas,Matthew Lewis,Ralph Ineson,Suzie Toase,Hebe Beardsall,Louis Sheridan Cordice,Joshua Herdman,Scarlett Byrne,Devon Murray,Alfie Enoch,Anna Shaffer,David Bradley,Afshan Azad,Freddie Stroma,Isabella Laughland,Guy Henry,William Melling,Miriam Margolyes,Katie Leung,Dave Legeno,Nick Moran,Amber Evans,Ruby Evans,Benjamin Northover,Ian Peck,Rusty Goffe,Leslie Phillips,Geraldine Somerville,Adrian Rawlins,Ellie Darcey-Allen,Robbie Jarvis,James Walters,Ariella Paradise,Benedict Clarke,Toby Papworth,Phil Wright,Gary Sayer,Tony Adkins,Graham Duff,Sian Grace Phillips,Peter G. Reed,Ellie Darcey-Alden,Judith Sharp,Emil Hostina,Bob Yves Van Hellenberg Hubar,Granville Saxton,Tony Kirwood,Ashley McGuire,Arthur Bowen,Daphne de Beistegui,William Dunn,Jade Gordon,Bertie Gilbert,Helena Barlow,Ryan Turner",Steve Kloves,David Yates (II),"David Heyman,David Barron,J.K. Rowling,John Trehy,Tim Lewis",Drama,Action & Adventure,Kids & Family
The Jungle Book,https://www.rottentomatoes.com/m/the_jungle_book_2016/,111,2016,324,94,Certified Fresh,94220,86,Upright,"Neel Sethi,Neel Sethi,Max Favreau,Chloe Hechter,Asher Blinkoff,Knox Gagnon,Sasha Schreiber,Kai Schreiber,Jon Favreau,Sam Raimi,Russell Peters,Madeleine Favreau,Ritesh Rajan,Kendrick Reyes,Kendrick Reyes,Sara Arrington,Sean W. Johnson,Sean Johnson,Artie Esposito,Allan Trautman,Bill Murray,Ben Kingsley,Idris Elba,Lupita Nyong'o,Scarlett Johansson,Giancarlo Esposito,Christopher Walken,Garry Shandling,Brighton Rose,Emjay Anthony","Jon Favreau,Justin Marks,Rudyard Kipling",Jon Favreau,"Jon Favreau,Brigham Taylor,John Bartnicki,Joyce Cox,Chad Cortvriendt",Action & Adventure,Kids & Family,
Skyfall,https://www.rottentomatoes.com/m/skyfall/,145,2012,379,92,Certified Fresh,373430,86,Upright,"Daniel Craig,Javier Bardem,Judi Dench,Naomie Harris,Ralph Fiennes,Albert Finney,Bérénice Marlohe,Ben Whishaw,Helen McCrory,Ola Rapace,Rory Kinnear,Nicholas Woodeson,Bill Buckhurst,Elize DuToit,Ian Bonar,Gordon Milne,Rhys Ifans,Peter Basham,Tonia Sotiropoulou,Ben Loyd-Holmes,Wolf Blitzer,David Gillies,James Li,Ken Hazeldine,Orion Lee,Dave Wong,Tank Dong,Roger Yuan,Yang Feng Liang,Yennis Cheung,Chooye Bay,Sid Man,Angela Tran,Milorad Kapor,Huw Edwards,Adebayo Bolaji,Elia Lo Tauro,Amir Boutros,Kan Bonfils,Nicholas Goh,John Hodgkinson,Kurt Egyiawan,Amir Boutrous,Oliver Johnstone,Harry Kershaw,Burt Caesar,Paul Venables,Crispin Letts,Kammy Darweish,Beatrice Curnew,Dominique Jones,Ross Waiton,Jim Conway,Jens Hultén,Michael Pink,Jo Cameron Brown,Anthony O'Donnell,Hannah Stokely,Wayne Gordon,Enoch Frost,Tom Wu,Jake Fairbrother,Christopher Sciueref,Daniel Adegboyega,Selva Rasalingham,Joss Skottowe,Thomas Newman,Adele","John Logan,Robert Wade,Neal Purvis",Sam Mendes,"Michael G. Wilson,Barbara Broccoli,David Pope,Andrew Noakes",Mystery & Suspense,Action & Adventure,
Apocalypse Now,https://www.rottentomatoes.com/m/apocalypse_now/,153,1979,97,98,Certified Fresh,285656,94,Upright,"Martin Sheen,Marlon Brando,Robert Duvall,Frederic Forrest,Laurence Fishburne,Sam Bottoms,Dennis Hopper,Harrison Ford,Scott Glenn,Albert Hall,G.D. Spradlin,Bill Graham,Cynthia Wood,Cyndi Wood,Colleen Camp,George Canters,Linda Carpenter,Jerry Ziesmer,Bo Byers,James Keane,Kerry Rossall,Ron McQueen,Tom Mason,Jack Thibeau,Glenn Walken,George Cantero,Damien Leake,Herb Rice,William Upton,Larry Carney,Marc Coppola,Daniel Kiewit,R. Lee Ermey,Father Elias,Jerry Ross,Dick White,Francis Ford Coppola,Vittorio Storaro,Eleanor Coppola","John Milius,Francis Ford Coppola,Michael Herr",Francis Ford Coppola,"Francis Ford Coppola,Gray Frederickson,Fred Roos,Tom Sternberg,Gray Fredrickson",Drama,Action & Adventure,
Mission: Impossible Rogue Nation,https://www.rottentomatoes.com/m/mission_impossible_rogue_nation/,131,2015,324,94,Certified Fresh,92791,87,Upright,"Tom Cruise,Jeremy Renner,Ving Rhames,Simon Pegg,Rebecca Ferguson,Alec Baldwin,Simon McBurney,Jingchu Zhang,Sean Harris,Hermione Corfield,Jens Hultén,Rachel Ritfeld,Jorge Leon Martinez,Nigel Barber,Jessica Williams,Jess Williams,Sean Cronin,Mark Preston,Judit Novotnik,Lasco Atkins,Stella Stocker,Solomon B Taiwo,Shina Shihoko Nagai,Debra Leigh-Taylor,Robert Maaser,Mingus Johnston,Christopher March,Christopher Marsh,Eva-Marie Becker,Asim Ahmad,Philip Howard,Tom Coulston,Tony Paul West,Noni Harrison,Joanne Manchester,Bruce Lawrence,Vauxhall Jermaine,Sharon Forbes,Wolfgang Stegemann,Osy Ikhile,Guy Potter,Daniel Eghan,James Weber-Brown","Christopher McQuarrie,Bruce Geller",Christopher McQuarrie,"Tom Cruise,J.J. Abrams,Bryan Burk,David Ellison,Dana Goldberg,Don Granger",Action & Adventure,,
The Hurt Locker,https://www.rottentomatoes.com/m/the_hurt_locker/,131,2009,289,97,Certified Fresh,95915,84,Upright,"Jeremy Renner,Anthony Mackie,Brian Geraghty,Guy Pearce,Ralph Fiennes,David Morse,Evangeline Lilly,Christian Camargo,Suhail Aldabbach,Christopher Sayegh,Nabil Koni,Sam Spruell,Sam Redford,Feisal Saddun,Feisal Sadoun,Barrie Rice,Justin Campbell,Malcolm Barrett,Erin Gann,Nibras Qassem,Ryan Tramont",Mark Boal,Kathryn Bigelow,"Kathryn Bigelow,Mark Boal,Greg Shapiro,Nicolas Chartier,Donall McCusker,Donal McCusker",Drama,Action & Adventure,
